2024-05-22 14:34:18.400 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:18.402 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:19.648 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:19.650 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:27.192 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:27.193 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:27.217 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:27.218 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:33.655 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:33.658 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:38.903 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:38.905 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:39.618 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:39.620 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:40.101 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:40.104 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:45.301 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:45.302 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:45.319 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:45.321 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:34:46.639 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:34:46.640 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:36:00.561 ERROR 17088 --- [http-nio-8080-exec-2] o.e.b.common.handler.GlobalExceptionHandler - 用户名或密码错误
2024-05-22 14:47:17.442 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:47:17.443 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:47:18.181 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:47:18.183 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:47:19.692 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:47:19.695 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:47:19.703 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:47:19.703 INFO  17088 --- [http-nio-8080-exec-1] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:47:19.705 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 14:47:19.707 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 14:56:28.378 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 14:56:28.384 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 14:56:28.857 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 14:56:28.858 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 14:56:29.240 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 14:56:29.240 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 14:56:29.637 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 14:56:29.638 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 14:57:16.909 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 14:57:16.910 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 14:57:16.917 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 14:57:16.919 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 15:14:19.031 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 15:14:19.033 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 15:14:20.594 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 15:14:20.595 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 15:15:43.190 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 15:15:43.192 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 15:21:19.435 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 15:21:19.436 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 15:22:46.545 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - checking user username:werb
2024-05-22 15:22:46.546 INFO  17088 --- [http-nio-8080-exec-5] o.e.b.component.JwtAuthenticationTokenFilter - authenticated user:werb
2024-05-22 19:12:28.771 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:12:28.773 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:12:29.225 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:12:29.226 INFO  17088 --- [http-nio-8080-exec-7] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:20:32.477 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:20:32.480 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:20:36.812 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:20:36.813 INFO  17088 --- [http-nio-8080-exec-8] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:22:29.364 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:22:29.365 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:24:14.757 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:24:14.758 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:34:56.067 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:34:56.069 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:34:59.439 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:34:59.439 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:34:59.440 INFO  17088 --- [http-nio-8080-exec-9] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:34:59.440 INFO  17088 --- [http-nio-8080-exec-10] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:35:20.661 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:35:20.663 INFO  17088 --- [http-nio-8080-exec-2] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:35:20.693 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:35:20.694 INFO  17088 --- [http-nio-8080-exec-3] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:40:17.450 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
2024-05-22 19:40:17.452 INFO  17088 --- [http-nio-8080-exec-6] o.e.b.component.JwtAuthenticationTokenFilter - authenticated admin:root
2024-05-22 19:40:55.107 INFO  17088 --- [http-nio-8080-exec-4] o.e.b.component.JwtAuthenticationTokenFilter - checking admin username:root
